datetime,head
1990-06-14 11:00:00,-1.78
1990-06-28 11:00:00,-1.81
1990-07-14 11:00:00,-1.79
1990-07-28 11:00:00,-1.89
1990-08-14 11:00:00,-1.93
1990-08-28 11:00:00,-1.85
1990-09-14 11:00:00,-1.7
1990-09-28 11:00:00,-1.57
1990-10-15 11:00:00,-1.67
1990-10-29 11:00:00,-1.6
1990-11-14 11:00:00,-1.48
1990-11-28 11:00:00,-1.44
1990-12-14 11:00:00,-1.54
1990-12-28 11:00:00,-1.47
1991-01-14 11:00:00,-1.5
1991-01-28 11:00:00,-1.59
1991-02-14 11:00:00,-1.68
1991-02-28 11:00:00,-1.59
1991-03-14 11:00:00,-1.64
1991-03-28 11:00:00,-1.72
1991-04-14 11:00:00,-1.79
1991-04-28 11:00:00,-1.72
1991-05-14 11:00:00,-1.75
1991-05-28 11:00:00,-1.88
1991-06-14 11:00:00,-1.81
1991-06-28 11:00:00,-1.66
1991-07-14 11:00:00,-1.93
1991-08-14 11:00:00,-1.89
1991-08-28 11:00:00,-1.95
1991-09-14 11:00:00,-1.98
1991-09-28 11:00:00,-1.87
1991-10-14 11:00:00,-1.83
1991-10-28 11:00:00,-1.78
1991-11-14 11:00:00,-1.54
1991-11-28 11:00:00,-1.65
1991-12-14 11:00:00,-1.75
1991-12-28 11:00:00,-1.62
1992-01-14 11:00:00,-1.59
1992-01-28 11:00:00,-1.71
1992-02-14 11:00:00,-1.61
1992-02-28 11:00:00,-1.65
1992-03-14 11:00:00,-1.51
1992-03-24 11:00:00,-1.48
1992-03-28 11:00:00,-1.6
1992-04-14 11:00:00,-1.7
1992-04-28 11:00:00,-1.65
1992-05-14 11:00:00,-1.59
1992-05-28 11:00:00,-1.86
1992-06-15 11:00:00,-1.87
1992-06-29 11:00:00,-1.96
1992-07-28 11:00:00,-1.88
1992-08-28 11:00:00,-1.86
1992-09-14 11:00:00,-1.8
1992-09-28 11:00:00,-1.85
1992-10-14 11:00:00,-1.81
1992-10-28 11:00:00,-1.58
1992-11-14 11:00:00,-1.49
1992-11-28 11:00:00,-1.47
1992-12-14 11:00:00,-1.47
1992-12-28 11:00:00,-1.63
1993-01-14 11:00:00,-1.5
1993-01-28 11:00:00,-1.49
1993-02-28 11:00:00,-1.58
1993-03-15 11:00:00,-1.68
1993-03-29 11:00:00,-1.74
1993-04-14 11:00:00,-1.72
1993-04-28 11:00:00,-1.77
1993-05-14 11:00:00,-1.97
1993-05-28 11:00:00,-1.83
1993-06-14 11:00:00,-1.93
1993-06-28 11:00:00,-1.95
1993-07-14 11:00:00,-1.95
1993-07-28 11:00:00,-1.76
1993-08-14 11:00:00,-1.67
1993-08-28 11:00:00,-1.71
1993-09-14 11:00:00,-1.6
1993-09-28 11:00:00,-1.5
1993-10-14 11:00:00,-1.5
1993-10-27 11:00:00,-1.61
1993-11-11 11:00:00,-1.67
1993-11-29 11:00:00,-1.61
1993-12-14 11:00:00,-1.45
1993-12-28 11:00:00,-1.47
1994-01-13 11:00:00,-1.5
1994-01-26 11:00:00,-1.46
1994-02-14 11:00:00,-1.64
1994-02-28 11:00:00,-1.68
1994-03-15 11:00:00,-1.5
1994-03-28 11:00:00,-1.5
1994-04-14 11:00:00,-1.57
1994-04-29 11:00:00,-1.7
1994-05-17 11:00:00,-1.7
1994-05-27 11:00:00,-1.56
1994-06-13 11:00:00,-1.65
1994-06-27 11:00:00,-1.82
