242
2
date,-9999
head_nap,-9999.0
19930914,-1.63
19930928,-1.5
19931014,-1.53
19931028,-1.53
19931111,-1.68
19931129,-1.74
19931215,-1.45
19931228,-1.49
19940113,-1.51
19940126,-1.48
19940214,-1.65
19940228,-1.7
19940315,-1.55
19940328,-1.52
19940414,-1.59
19940429,-1.7
19940517,-1.72
19940527,-1.55
19940613,-1.7
19940627,-1.82
19940714,-1.79
19940727,-1.92
19940816,-1.9
19940830,-1.92
19941014,-1.74
19941027,-1.72
19941115,-1.52
19941129,-1.6
19941213,-1.55
19941228,-1.5
19950213,-1.5
19950227,-1.55
19950315,-1.55
19950329,-1.55
19950412,-1.7
19950427,-1.75
19950530,-1.75
19950615,-1.48
19950629,-1.68
19950712,-1.77
19950731,-1.85
19950815,-1.95
19950830,-1.8
19950914,-1.67
19950926,-1.71
19951016,-1.72
19951031,-1.82
19951113,-1.8
19951128,-1.73
19951214,-1.75
19951228,-1.68
19960115,-1.72
19960130,-1.73
19960215,-1.75
19960228,-1.6
19960313,-1.7
19960327,-1.72
19960416,-1.79
19960502,-1.8
19960627,-1.9
19960722,-1.92
19960815,-1.88
19960830,-1.84
19960917,-1.78
19960930,-1.75
19961014,-1.74
19961030,-1.69
19961115,-1.57
19961129,-1.48
19961213,-1.56
19961231,-1.63
19970114,-1.72
19970128,-1.65
19970214,-1.47
19970228,-1.55
19970313,-1.66
19970327,-1.61
19970414,-1.73
19970428,-1.79
19970516,-1.69
19970526,-1.6
19970604,-1.74
19970611,-1.76
19970623,-1.79
19970714,-1.69
19970728,-1.73
19970814,-1.85
19970830,-1.8
19970917,-1.81
19970930,-1.85
19971013,-1.72
19971028,-1.77
19971112,-1.74
19971201,-1.72
19971216,-1.58
19971230,-1.5
19980114,-1.47
19980128,-1.54
19980213,-1.64
19980227,-1.63
19980316,-1.56
19980331,-1.61
19980415,-1.45
19980427,-1.52
19980513,-1.7
19980528,-1.76
19980615,-1.61
19980629,-1.58
19980714,-1.61
19980728,-1.71
19980814,-1.69
19980828,-1.57
19980915,-1.46
19980929,-1.57
19981015,-1.4
19981029,-1.3
19981117,-1.5
19981130,-1.57
19981215,-1.45
19981229,-1.42
19990115,-1.44
19990129,-1.47
19990216,-1.51
19990302,-1.43
19990316,-1.6
19990330,-1.62
19990414,-1.54
19990427,-1.68
19990517,-1.75
19990527,-1.78
19990616,-1.79
19990629,-1.83
19990715,-1.83
19990729,-1.89
19990816,-1.82
19990830,-1.81
19990915,-1.89
19990928,-1.76
19991013,-1.62
19991026,-1.71
19991116,-1.68
19991130,-1.56
19991215,-1.41
19991227,-1.37
20000114,-1.54
20000126,-1.59
20000214,-1.49
20000229,-1.51
20000313,-1.65
20000413,-1.67
20000427,-1.68
20000515,-1.78
20000530,-1.6
20000615,-1.74
20000713,-1.75
20000725,-1.76
20000815,-1.83
20000829,-1.8
20000913,-1.7
20000927,-1.51
20001013,-1.52
20001027,-1.52
20001113,-1.37
20001129,-1.42
20001214,-1.39
20001229,-1.55
20010116,-1.55
20010131,-1.55
20010215,-1.51
20010627,-1.74
20010711,-1.81
20010814,-1.51
20010828,-1.68
20010913,-1.52
20011001,-1.43
20011016,-1.57
20011029,-1.55
20011114,-1.44
20011128,-1.49
20011214,-1.54
20011228,-1.38
20020115,-1.53
20020128,-1.39
20020215,-1.48
20020301,-1.32
20030707,-1.71
20031007,-1.77
20040204,-1.39
20040407,-1.72
20040705,-2.2
20041005,-2.17
20041209,-2.4
20050328,-2.34
20050706,-2.57
20050921,-2.61
20060103,-2.38
20060419,-2.41
20060704,-2.66
20060812,-2.55
20061227,-2.37
20070206,-2.36
20070410,-2.54
20070618,-2.49
20070919,-2.666
20080116,-2.296
20080415,-2.476
20080710,-2.706
20080909,-2.486
20090127,-2.346
20090421,-2.536
20090709,-2.646
20091027,-2.646
20100419,-2.526
20100706,-2.736
20110209,-2.426
20110418,-2.576
20110720,-2.416
20111012,-2.146
20111221,-2.206
20120305,-2.346
20120606,-2.546
20120919,-2.556
20130108,-2.246
20130408,-2.556
20130611,-2.476
20131010,-2.556
20131209,-2.216
20140310,-2.406
20150324,-2.58
20150714,-2.53
20150909,-2.13
20151223,-2.07
20160317,-2.31
20160719,-2.37
20161006,-2.6
20170329,-2.24
20170705,-2.37
20170922,-2.19
20171129,-2.084
20180315,-2.364
20180619,-2.534
20180918,-2.434
